TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos
637958335619928069,P7,s,tut,26,,,RightPupil,3.640793,4.140549,,,,
637958335620048092,P7,s,tut,26,,,RightPupil,3.601273,4.166046,,,,
637958335620148115,P7,s,tut,26,,,RightPupil,3.601273,4.166046,,,,
637958335620258135,P7,s,tut,26,,,RightPupil,3.575089,4.087875,,,,
637958335620378162,P7,s,tut,26,,,RightPupil,3.597305,3.79628,,,,
637958335620478184,P7,s,tut,26,,,RightPupil,3.597305,3.79628,,,,
637958335620588213,P7,s,tut,26,,,RightPupil,3.524979,3.81012,,,,
637958335620708245,P7,s,tut,26,,,RightPupil,3.501999,3.892487,,,,
637958335620828268,P7,s,tut,26,,,RightPupil,3.501999,3.892487,,,,
637958335620928294,P7,s,tut,26,,,RightPupil,3.434769,3.961807,,,,
637958335621048319,P7,s,tut,26,,,RightPupil,3.548599,3.839981,,,,
637958335621148342,P7,s,tut,26,,,RightPupil,3.548599,3.839981,,,,
637958335621268368,P7,s,tut,26,,,RightPupil,3.450562,3.900345,,,,
637958335621368391,P7,s,tut,26,,,RightPupil,3.427902,3.90892,,,,
637958335621488419,P7,s,tut,26,,,RightPupil,3.449768,3.665955,,,,
637958335621598445,P7,s,tut,26,,,RightPupil,3.449768,3.665955,,,,
637958335621718469,P7,s,tut,26,,,RightPupil,3.334854,3.632172,,,,
637958335621828498,P7,s,tut,26,,,RightPupil,3.52832,3.695084,,,,
637958335621938517,P7,s,tut,26,,,RightPupil,3.52832,3.695084,,,,
637958335622048543,P7,s,tut,26,,,RightPupil,3.29509,3.640976,,,,
637958335622158565,P7,s,tut,26,,,RightPupil,3.404114,3.761505,,,,
637958335622268590,P7,s,tut,26,,,RightPupil,3.404114,3.761505,,,,
637958335622378617,P7,s,tut,26,,,RightPupil,3.442764,3.728455,,,,
637958335622488639,P7,s,tut,26,,,RightPupil,3.348984,3.578812,,,,
637958335622588666,P7,s,tut,26,,,RightPupil,3.348984,3.578812,,,,
637958335622708695,P7,s,tut,26,,,RightPupil,3.246262,3.567307,,,,
637958335622818716,P7,s,tut,26,,,RightPupil,3.257156,3.603104,,,,
637958335622928746,P7,s,tut,26,,,RightPupil,3.334732,3.729828,,,,
637958335623048776,P7,s,tut,26,,,RightPupil,3.334732,3.729828,,,,
637958335623148797,P7,s,tut,26,,,RightPupil,3.318665,3.61441,,,,
637958335623258823,P7,s,tut,26,,,RightPupil,3.187103,3.628754,,,,
637958335623368846,P7,s,tut,26,,,RightPupil,3.187103,3.628754,,,,
637958335623478872,P7,s,tut,26,,,RightPupil,3.206955,3.583313,,,,
637958335623588893,P7,s,tut,26,,,RightPupil,3.030273,3.704483,,,,
637958335623708918,P7,s,tut,26,,,RightPupil,3.030273,3.704483,,,,
637958335623818943,P7,s,tut,26,,,RightPupil,3.128723,3.645477,,,,
637958335623988985,P7,s,tut,26,,,RightPupil,3.118103,3.662369,,,,
637958335624089009,P7,s,tut,26,,,RightPupil,3.20372,3.587585,,,,
637958335624209035,P7,s,tut,26,,,RightPupil,3.195023,3.600189,,,,
637958335624309052,P7,s,tut,26,,,RightPupil,3.195023,3.600189,,,,
637958335624429087,P7,s,tut,26,,,RightPupil,3.327942,3.656647,,,,
637958335624539113,P7,s,tut,26,,,RightPupil,3.259521,3.589325,,,,
637958335624649139,P7,s,tut,26,,,RightPupil,3.259521,3.589325,,,,
637958335624749157,P7,s,tut,26,,,RightPupil,3.309692,3.661972,,,,
637958335624869185,P7,s,tut,26,,,RightPupil,3.258255,3.694595,,,,
637958335624989206,P7,s,tut,26,,,RightPupil,3.258255,3.694595,,,,
637958335625099230,P7,s,tut,26,,,RightPupil,3.117279,3.811783,,,,
637958335625209264,P7,s,tut,26,,,RightPupil,3.368027,3.766983,,,,
637958335625319288,P7,s,tut,26,,,RightPupil,3.368027,3.766983,,,,
637958335625429309,P7,s,tut,26,,,RightPupil,3.37059,3.77182,,,,
637958335625539339,P7,s,tut,26,,,RightPupil,3.48204,3.855408,,,,
637958335625649363,P7,s,tut,26,,,RightPupil,3.378387,3.756027,,,,
637958335625759387,P7,s,tut,26,,,RightPupil,3.378387,3.756027,,,,
637958335625909423,P7,s,tut,26,,,RightPupil,3.497787,3.844772,,,,
637958335626019444,P7,s,tut,26,,,RightPupil,3.518677,3.837845,,,,
637958335626089458,P7,s,tut,26,,,RightPupil,3.518677,3.837845,,,,
637958335626189483,P7,s,tut,26,,,RightPupil,3.563278,3.884384,,,,
637958335626299507,P7,s,tut,26,,,RightPupil,3.495651,3.880432,,,,
637958335626409534,P7,s,tut,26,,,RightPupil,3.495651,3.880432,,,,
637958335626519557,P7,s,tut,26,,,RightPupil,3.572556,3.867401,,,,
637958335626629582,P7,s,tut,26,,,RightPupil,3.528824,3.856949,,,,
637958335626739610,P7,s,tut,26,,,RightPupil,3.528824,3.856949,,,,
637958335626859633,P7,s,tut,26,,,RightPupil,3.553024,3.866486,,,,
637958335626969660,P7,s,tut,26,,,RightPupil,3.54541,3.86554,,,,
637958335627079680,P7,s,tut,26,,,RightPupil,3.54541,3.86554,,,,
637958335627189706,P7,s,tut,26,,,RightPupil,3.559692,3.865982,,,,
637958335627299739,P7,s,tut,26,,,RightPupil,3.613876,3.86557,,,,
637958335627409762,P7,s,tut,26,,,RightPupil,3.431641,3.888123,,,,
637958335627519784,P7,s,tut,26,,,RightPupil,3.431641,3.888123,,,,
637958335627639826,P7,s,tut,26,,,RightPupil,3.551056,3.807266,,,,
637958335627739842,P7,s,tut,26,,,RightPupil,3.529907,3.823563,,,,
637958335627859865,P7,s,tut,26,,,RightPupil,3.529907,3.823563,,,,
637958335627969892,P7,s,tut,26,,,RightPupil,3.494156,3.835495,,,,
637958335628079912,P7,s,tut,26,,,RightPupil,3.701294,3.92897,,,,
637958335628189939,P7,s,tut,26,,,RightPupil,3.551086,3.807816,,,,
637958335628299961,P7,s,tut,26,,,RightPupil,3.551086,3.807816,,,,
637958335628409986,P7,s,tut,26,,,RightPupil,3.621979,3.937744,,,,
637958335628520011,P7,s,tut,26,,,RightPupil,3.775879,3.524246,,,,
637958335628630036,P7,s,tut,26,,,RightPupil,3.775879,3.524246,,,,
637958335628740067,P7,s,tut,26,,,RightPupil,3.502945,3.885651,,,,
637958335628860087,P7,s,tut,26,,,RightPupil,3.76767,3.95607,,,,
637958335628970111,P7,s,tut,26,,,RightPupil,3.76767,3.95607,,,,
637958335629080137,P7,s,tut,26,,,RightPupil,3.024826,3.782074,,,,
637958335629190162,P7,s,tut,26,,,RightPupil,3.421341,3.932129,,,,
637958335629300180,P7,s,tut,26,,,RightPupil,3.421341,3.932129,,,,
637958335629410205,P7,s,tut,26,,,RightPupil,3.806,3.787796,,,,
637958335629520229,P7,s,tut,26,,,RightPupil,3.42363,3.915543,,,,
637958335629640270,P7,s,tut,26,,,RightPupil,3.436966,3.918396,,,,
637958335629740288,P7,s,tut,26,,,RightPupil,3.436966,3.918396,,,,
637958335629860312,P7,s,tut,26,,,RightPupil,3.47995,3.885635,,,,
637958335629970339,P7,s,tut,26,,,RightPupil,3.58728,3.628052,,,,
637958335630090367,P7,s,tut,26,,,RightPupil,3.58728,3.628052,,,,
637958335630200391,P7,s,tut,26,,,RightPupil,3.36113,3.869583,,,,
637958335630310415,P7,s,tut,26,,,RightPupil,3.498917,3.851364,,,,
637958335630420440,P7,s,tut,26,,,RightPupil,3.498917,3.851364,,,,
637958335630530465,P7,s,tut,26,,,RightPupil,3.304672,3.88916,,,,
637958335630650494,P7,s,tut,26,,,RightPupil,3.560272,3.799362,,,,
637958335630760522,P7,s,tut,26,,,RightPupil,3.430511,3.975372,,,,
637958335630870544,P7,s,tut,26,,,RightPupil,3.430511,3.975372,,,,
637958335630980569,P7,s,tut,26,,,RightPupil,3.577316,3.795883,,,,
637958335631100595,P7,s,tut,26,,,RightPupil,3.560059,3.678436,,,,
637958335631210622,P7,s,tut,26,,,RightPupil,3.560059,3.678436,,,,
637958335631320647,P7,s,tut,26,,,RightPupil,3.573242,3.763855,,,,
637958335631430666,P7,s,tut,26,,,RightPupil,3.39003,3.780838,,,,
637958335631540700,P7,s,tut,26,,,RightPupil,3.39003,3.780838,,,,
637958335631650723,P7,s,tut,26,,,RightPupil,3.510162,3.692078,,,,
637958335631760749,P7,s,tut,26,,,RightPupil,3.493118,3.7117,,,,
637958335631870768,P7,s,tut,26,,,RightPupil,3.493118,3.7117,,,,
637958335631980795,P7,s,tut,26,,,RightPupil,3.458084,3.671448,,,,
637958335632090820,P7,s,tut,26,,,RightPupil,3.49379,3.640381,,,,
637958335632200844,P7,s,tut,26,,,RightPupil,3.448944,3.594925,,,,
637958335632310864,P7,s,tut,26,,,RightPupil,3.448944,3.594925,,,,
637958335632430894,P7,s,tut,26,,,RightPupil,3.34549,3.589844,,,,
637958335632540922,P7,s,tut,26,,,RightPupil,3.354874,3.539932,,,,
637958335632650952,P7,s,tut,26,,,RightPupil,3.354874,3.539932,,,,
637958335632760964,P7,s,tut,26,,,RightPupil,3.319855,3.561401,,,,
637958335632880989,P7,s,tut,26,,,RightPupil,3.396408,3.5522,,,,
637958335632991021,P7,s,tut,26,,,RightPupil,3.335785,3.64238,,,,
637958335633091045,P7,s,tut,26,,,RightPupil,3.335785,3.64238,,,,
637958335633201072,P7,s,tut,26,,,RightPupil,3.093369,4.34668,,,,
637958335633311093,P7,s,tut,26,,,RightPupil,3.163818,4.932892,,,,
637958335633431123,P7,s,tut,26,,,RightPupil,3.163818,4.932892,,,,
637958335633541152,P7,s,tut,26,,,RightPupil,3.300812,5.755951,,,,
637958335633651170,P7,s,tut,26,,,RightPupil,3.218185,5.070099,,,,
637958335633751189,P7,s,tut,26,,,RightPupil,3.218185,5.070099,,,,
637958335633871219,P7,s,tut,26,,,RightPupil,3.288956,5.662247,,,,
637958335633971243,P7,s,tut,26,,,RightPupil,3.113525,6.137543,,,,
637958335634091274,P7,s,tut,26,,,RightPupil,3.113525,6.137543,,,,
637958335634201296,P7,s,tut,26,,,RightPupil,3.179749,5.279312,,,,
637958335634301320,P7,s,tut,26,,,RightPupil,3.07135,5.332794,,,,
637958335634421348,P7,s,tut,26,,,RightPupil,3.07135,5.332794,,,,
637958335634541371,P7,s,tut,26,,,RightPupil,3.302872,5.338165,,,,
637958335634651397,P7,s,tut,26,,,RightPupil,3.225174,5.339508,,,,
637958335634761423,P7,s,tut,26,,,RightPupil,3.181488,5.341583,,,,
637958335634871448,P7,s,tut,26,,,RightPupil,3.181488,5.341583,,,,
637958335634981473,P7,s,tut,26,,,RightPupil,3.177795,5.342712,,,,
637958335635091500,P7,s,tut,26,,,RightPupil,3.221619,5.343674,,,,
637958335635201523,P7,s,tut,26,,,RightPupil,3.221619,5.343674,,,,
637958335635311549,P7,s,tut,26,,,RightPupil,3.144882,4.581161,,,,
637958335635431574,P7,s,tut,26,,,RightPupil,3.205063,5.428436,,,,
637958335635541604,P7,s,tut,26,,,RightPupil,3.205063,5.428436,,,,
637958335635651623,P7,s,tut,26,,,RightPupil,3.201248,5.617218,,,,
637958335635761644,P7,s,tut,26,,,RightPupil,3.130676,5.142075,,,,
637958335635871675,P7,s,tut,26,,,RightPupil,3.191071,5.197723,,,,
637958335635971693,P7,s,tut,26,,,RightPupil,3.191071,5.197723,,,,
637958335636091722,P7,s,tut,26,,,RightPupil,3.094528,4.984802,,,,
637958335636211749,P7,s,tut,26,,,RightPupil,3.054596,5.187927,,,,
637958335636311773,P7,s,tut,26,,,RightPupil,3.054596,5.187927,,,,
637958335636431801,P7,s,tut,26,,,RightPupil,3.075165,5.302505,,,,
637958335636531822,P7,s,tut,26,,,RightPupil,3.116577,6.007843,,,,
637958335636651849,P7,s,tut,26,,,RightPupil,3.116577,6.007843,,,,
637958335636751874,P7,s,tut,26,,,RightPupil,3.187546,5.285843,,,,
637958335636871895,P7,s,tut,26,,,RightPupil,3.175476,5.49881,,,,
637958335636981924,P7,s,tut,26,,,RightPupil,3.175476,5.49881,,,,
637958335637091952,P7,s,tut,26,,,RightPupil,3.313614,5.41951,,,,
637958335637201974,P7,s,tut,26,,,RightPupil,3.203278,5.282791,,,,
637958335637311992,P7,s,tut,26,,,RightPupil,3.275925,5.420212,,,,
637958335637432019,P7,s,tut,26,,,RightPupil,3.275925,5.420212,,,,
637958335637532042,P7,s,tut,26,,,RightPupil,3.294464,5.497101,,,,
637958335637652074,P7,s,tut,26,,,RightPupil,3.311996,5.420776,,,,
637958335637762100,P7,s,tut,26,,,RightPupil,3.311996,5.420776,,,,
637958335637872125,P7,s,tut,26,,,RightPupil,3.294754,5.40416,,,,
637958335637982146,P7,s,tut,26,,,RightPupil,3.278473,5.421951,,,,
637958335638092174,P7,s,tut,26,,,RightPupil,3.278473,5.421951,,,,
637958335638192197,P7,s,tut,26,,,RightPupil,3.278748,5.074402,,,,
637958335638312226,P7,s,tut,26,,,RightPupil,3.278152,5.513,,,,
637958335638422250,P7,s,tut,26,,,RightPupil,3.278152,5.513,,,,
637958335638532272,P7,s,tut,26,,,RightPupil,3.350174,5.514175,,,,
637958335638652304,P7,s,tut,26,,,RightPupil,3.460907,4.469498,,,,
637958335638762327,P7,s,tut,26,,,RightPupil,3.417343,4.855789,,,,
637958335638872352,P7,s,tut,26,,,RightPupil,3.417343,4.855789,,,,
637958335638982376,P7,s,tut,26,,,RightPupil,3.417572,4.900101,,,,
637958335639092400,P7,s,tut,26,,,RightPupil,3.417419,4.932419,,,,
637958335639202427,P7,s,tut,26,,,RightPupil,3.417419,4.932419,,,,
637958335639312450,P7,s,tut,26,,,RightPupil,3.429428,4.933548,,,,
637958335639422474,P7,s,tut,26,,,RightPupil,3.523926,5.419632,,,,
637958335639532499,P7,s,tut,26,,,RightPupil,3.523926,5.419632,,,,
637958335639652528,P7,s,tut,26,,,RightPupil,3.621323,4.572388,,,,
637958335639762552,P7,s,tut,26,,,RightPupil,3.580902,5.209686,,,,
637958335639872572,P7,s,tut,26,,,RightPupil,3.504868,5.210052,,,,
637958335639982597,P7,s,tut,26,,,RightPupil,3.504868,5.210052,,,,
637958335640082621,P7,s,tut,26,,,RightPupil,3.429413,5.361603,,,,
637958335640202653,P7,s,tut,26,,,RightPupil,3.453583,4.691666,,,,
637958335640312679,P7,s,tut,26,,,RightPupil,3.453583,4.691666,,,,
637958335640422701,P7,s,tut,26,,,RightPupil,3.473145,4.775665,,,,
637958335640532721,P7,s,tut,26,,,RightPupil,3.486893,4.690811,,,,
637958335640642747,P7,s,tut,26,,,RightPupil,3.486893,4.690811,,,,
637958335640752771,P7,s,tut,26,,,RightPupil,3.46756,4.654312,,,,
637958335640872803,P7,s,tut,26,,,RightPupil,3.468231,4.650711,,,,
637958335640982828,P7,s,tut,26,,,RightPupil,3.564102,4.646378,,,,
637958335641092854,P7,s,tut,26,,,RightPupil,3.564102,4.646378,,,,
637958335641202878,P7,s,tut,26,,,RightPupil,3.570679,4.646088,,,,
637958335641312902,P7,s,tut,26,,,RightPupil,3.586639,4.646805,,,,
637958335641422927,P7,s,tut,26,,,RightPupil,3.586639,4.646805,,,,
637958335641532953,P7,s,tut,26,,,RightPupil,3.71254,4.275192,,,,
637958335641652982,P7,s,tut,26,,,RightPupil,3.723053,5.272873,,,,
637958335641753001,P7,s,tut,26,,,RightPupil,3.723053,5.272873,,,,
637958335641863031,P7,s,tut,26,,,RightPupil,3.708145,4.854416,,,,
637958335641983049,P7,s,tut,26,,,RightPupil,3.743988,4.913605,,,,
637958335642093077,P7,s,tut,26,,,RightPupil,3.743988,4.913605,,,,
637958335642203099,P7,s,tut,26,,,RightPupil,3.764221,4.857758,,,,
637958335642313124,P7,s,tut,26,,,RightPupil,3.767715,4.660004,,,,
637958335642423149,P7,s,tut,26,,,RightPupil,3.781738,5.100983,,,,
637958335642533179,P7,s,tut,26,,,RightPupil,3.781738,5.100983,,,,
637958335642703221,P7,s,tut,26,,,RightPupil,3.737213,5.055801,,,,
637958335642783234,P7,s,tut,26,,,RightPupil,3.673996,4.832718,,,,
637958335642863255,P7,s,tut,26,,,RightPupil,3.673996,4.832718,,,,
637958335642943272,P7,s,tut,26,,,RightPupil,3.732971,5.80159,,,,
637958335643053292,P7,s,tut,26,,,RightPupil,3.648468,4.535492,,,,
637958335643163320,P7,s,tut,26,,,RightPupil,3.648468,4.535492,,,,
637958335643283348,P7,s,tut,26,,,RightPupil,3.73114,4.469025,,,,
637958335643393370,P7,s,tut,26,,,RightPupil,3.71347,4.530746,,,,
637958335643503403,P7,s,tut,26,,,RightPupil,3.71347,4.530746,,,,
637958335643613417,P7,s,tut,26,,,RightPupil,3.739029,4.530762,,,,
637958335643723449,P7,s,tut,26,,,RightPupil,3.754044,4.472672,,,,
637958335643833474,P7,s,tut,26,,,RightPupil,3.754044,4.472672,,,,
637958335643943497,P7,s,tut,26,,,RightPupil,3.829575,4.503769,,,,
637958335644063525,P7,s,tut,26,,,RightPupil,3.666855,4.504074,,,,
637958335644163548,P7,s,tut,26,,,RightPupil,3.666855,4.504074,,,,
637958335644283576,P7,s,tut,26,,,RightPupil,3.63588,4.473984,,,,
637958335644393601,P7,s,tut,26,,,RightPupil,3.710602,4.474594,,,,
637958335644503633,P7,s,tut,26,,,RightPupil,3.83844,4.504578,,,,
637958335644613647,P7,s,tut,26,,,RightPupil,3.83844,4.504578,,,,
637958335644723668,P7,s,tut,26,,,RightPupil,3.827713,4.504959,,,,
637958335644833697,P7,s,tut,26,,,RightPupil,3.815598,4.721222,,,,
637958335644943722,P7,s,tut,26,,,RightPupil,3.815598,4.721222,,,,
637958335645053750,P7,s,tut,26,,,RightPupil,3.876053,4.981735,,,,
637958335645163770,P7,s,tut,26,,,RightPupil,3.842407,4.646866,,,,
637958335645273794,P7,s,tut,26,,,RightPupil,3.842407,4.646866,,,,
637958335645393821,P7,s,tut,26,,,RightPupil,3.901825,4.944519,,,,
637958335645503848,P7,s,tut,26,,,RightPupil,3.97522,4.055695,,,,
637958335645613877,P7,s,tut,26,,,RightPupil,3.97522,4.055695,,,,
637958335645723899,P7,s,tut,26,,,RightPupil,3.904007,4.752213,,,,
637958335645823924,P7,s,tut,26,,,RightPupil,3.905121,4.763092,,,,
637958335645933944,P7,s,tut,26,,,RightPupil,3.906082,4.633041,,,,
637958335646043982,P7,s,tut,26,,,RightPupil,3.906082,4.633041,,,,
637958335646164001,P7,s,tut,26,,,RightPupil,3.818298,4.633224,,,,
637958335646284029,P7,s,tut,26,,,RightPupil,3.990875,4.69339,,,,
637958335646394047,P7,s,tut,26,,,RightPupil,3.990875,4.69339,,,,
637958335646494075,P7,s,tut,26,,,RightPupil,3.837997,4.718582,,,,
637958335646614103,P7,s,tut,26,,,RightPupil,3.85257,5.368256,,,,
637958335646734130,P7,s,tut,26,,,RightPupil,3.85257,5.368256,,,,
637958335646844156,P7,s,tut,26,,,RightPupil,3.807495,4.669693,,,,
637958335646954181,P7,s,tut,26,,,RightPupil,3.775284,4.967819,,,,
637958335647064208,P7,s,tut,26,,,RightPupil,3.79776,4.830139,,,,
637958335647184232,P7,s,tut,26,,,RightPupil,3.79776,4.830139,,,,
637958335647294256,P7,s,tut,26,,,RightPupil,3.757751,4.622803,,,,
637958335647394280,P7,s,tut,26,,,RightPupil,3.756012,5.359726,,,,
637958335647524310,P7,s,tut,26,,,RightPupil,3.756012,5.359726,,,,
637958335647634335,P7,s,tut,26,,,RightPupil,3.81189,5.484314,,,,
637958335647754359,P7,s,tut,26,,,RightPupil,3.860519,5.507431,,,,
637958335647864386,P7,s,tut,26,,,RightPupil,3.836014,4.819427,,,,
637958335647974406,P7,s,tut,26,,,RightPupil,3.836014,4.819427,,,,
637958335648084435,P7,s,tut,26,,,RightPupil,3.828445,4.837906,,,,
637958335648194462,P7,s,tut,26,,,RightPupil,3.867889,4.907959,,,,
637958335648304503,P7,s,tut,26,,,RightPupil,3.867889,4.907959,,,,
637958335648424513,P7,s,tut,26,,,RightPupil,3.876175,4.97731,,,,
637958335648534538,P7,s,tut,26,,,RightPupil,3.841644,4.850067,,,,
637958335648644565,P7,s,tut,26,,,RightPupil,3.841644,4.850067,,,,
637958335648754590,P7,s,tut,26,,,RightPupil,3.79097,5.435013,,,,
637958335648864613,P7,s,tut,26,,,RightPupil,3.855484,4.990906,,,,
637958335648974635,P7,s,tut,26,,,RightPupil,3.855484,4.990906,,,,
637958335649084660,P7,s,tut,26,,,RightPupil,3.839874,5.493881,,,,
637958335649194687,P7,s,tut,26,,,RightPupil,3.861511,5.445786,,,,
637958335649314716,P7,s,tut,26,,,RightPupil,3.8414,5.065216,,,,
637958335649424738,P7,s,tut,26,,,RightPupil,3.8414,5.065216,,,,
637958335649534762,P7,s,tut,26,,,RightPupil,3.841232,5.57756,,,,
637958335649644791,P7,s,tut,26,,,RightPupil,3.748703,5.133575,,,,
637958335649754814,P7,s,tut,26,,,RightPupil,3.748703,5.133575,,,,
637958335649864838,P7,s,tut,26,,,RightPupil,3.867981,5.523956,,,,
637958335649974871,P7,s,tut,26,,,RightPupil,3.831406,5.422958,,,,
637958335650084886,P7,s,tut,26,,,RightPupil,3.831406,5.422958,,,,
637958335650194914,P7,s,tut,26,,,RightPupil,3.823563,5.23555,,,,
637958335650304937,P7,s,tut,26,,,RightPupil,3.80246,4.397888,,,,
637958335650424965,P7,s,tut,26,,,RightPupil,3.931534,4.206635,,,,
637958335650534985,P7,s,tut,26,,,RightPupil,3.931534,4.206635,,,,
637958335650645010,P7,s,tut,26,,,RightPupil,3.905991,4.353378,,,,
637958335650745037,P7,s,tut,26,,,RightPupil,3.98613,4.141632,,,,
637958335650865065,P7,s,tut,26,,,RightPupil,3.98613,4.141632,,,,
637958335650975092,P7,s,tut,26,,,RightPupil,3.992096,4.136963,,,,
637958335651085113,P7,s,tut,26,,,RightPupil,3.972946,4.275513,,,,
637958335651205140,P7,s,tut,26,,,RightPupil,3.972946,4.275513,,,,
637958335651305162,P7,s,tut,26,,,RightPupil,4.071518,4.390778,,,,
637958335651425190,P7,s,tut,26,,,RightPupil,4.014343,4.285416,,,,
637958335651535214,P7,s,tut,26,,,RightPupil,4.014343,4.285416,,,,
637958335651645241,P7,s,tut,26,,,RightPupil,4.00267,4.453537,,,,
637958335651755268,P7,s,tut,26,,,RightPupil,3.933121,4.496658,,,,
637958335651865291,P7,s,tut,26,,,RightPupil,4.037384,4.096481,,,,
637958335651965312,P7,s,tut,26,,,RightPupil,4.037384,4.096481,,,,
637958335652085343,P7,s,tut,26,,,RightPupil,4.006042,4.657562,,,,
637958335652205367,P7,s,tut,26,,,RightPupil,3.881973,4.729965,,,,
637958335652295388,P7,s,tut,26,,,RightPupil,3.881973,4.729965,,,,
637958335652415416,P7,s,tut,26,,,RightPupil,3.982498,4.514023,,,,
637958335652525443,P7,s,tut,26,,,RightPupil,3.895996,4.802505,,,,
637958335652645474,P7,s,tut,26,,,RightPupil,3.895996,4.802505,,,,
637958335652755491,P7,s,tut,26,,,RightPupil,4.033081,3.723663,,,,
637958335652865512,P7,s,tut,26,,,RightPupil,3.820953,4.352493,,,,
637958335652965541,P7,s,tut,26,,,RightPupil,3.914612,4.254623,,,,
637958335653085570,P7,s,tut,26,,,RightPupil,3.914612,4.254623,,,,
637958335653195594,P7,s,tut,26,,,RightPupil,3.922546,4.186417,,,,
637958335653315619,P7,s,tut,26,,,RightPupil,3.74231,4.140823,,,,
637958335653425647,P7,s,tut,26,,,RightPupil,3.74231,4.140823,,,,
637958335653525667,P7,s,tut,26,,,RightPupil,3.811966,4.091293,,,,
637958335653645699,P7,s,tut,26,,,RightPupil,3.724731,4.168198,,,,
637958335653755719,P7,s,tut,26,,,RightPupil,3.724731,4.168198,,,,
637958335653865744,P7,s,tut,26,,,RightPupil,3.688263,4.174988,,,,
637958335653965766,P7,s,tut,26,,,RightPupil,3.638245,4.054184,,,,
637958335654085796,P7,s,tut,26,,,RightPupil,3.638245,4.054184,,,,
637958335654195819,P7,s,tut,26,,,RightPupil,3.621323,4.059052,,,,
637958335654305843,P7,s,tut,26,,,RightPupil,3.620529,3.979065,,,,
637958335654425872,P7,s,tut,26,,,RightPupil,3.59166,3.97525,,,,
637958335654525896,P7,s,tut,26,,,RightPupil,3.59166,3.97525,,,,
637958335654645923,P7,s,tut,26,,,RightPupil,3.580429,3.917542,,,,
637958335654755939,P7,s,tut,26,,,RightPupil,3.570038,3.862106,,,,
637958335654865963,P7,s,tut,26,,,RightPupil,3.570038,3.862106,,,,
637958335654975990,P7,s,tut,26,,,RightPupil,3.54393,3.820282,,,,
637958335655086015,P7,s,tut,26,,,RightPupil,3.406769,3.810959,,,,
637958335655196040,P7,s,tut,26,,,RightPupil,3.406769,3.810959,,,,
637958335655306063,P7,s,tut,26,,,RightPupil,3.358383,3.759949,,,,
637958335655416091,P7,s,tut,26,,,RightPupil,3.318436,3.714142,,,,
637958335655526118,P7,s,tut,26,,,RightPupil,3.318436,3.714142,,,,
637958335655636143,P7,s,tut,26,,,RightPupil,3.340042,3.676132,,,,
637958335655756172,P7,s,tut,26,,,RightPupil,3.315567,3.637863,,,,
637958335655866196,P7,s,tut,26,,,RightPupil,3.30423,3.628342,,,,
637958335655976226,P7,s,tut,26,,,RightPupil,3.30423,3.628342,,,,
637958335656086248,P7,s,tut,26,,,RightPupil,3.295364,3.627686,,,,
