"Time","Participant","Age","Sex","Handedness","Task","Group","Condition","Trial","Event","CurrentGazeTarget","CurrentGazeArea","EyePos_X","EyePos_Y","EyePos_Z","eyeAngleX","eyeAngleY","eyeAngleZ","HeadPos_X","HeadPos_Y","HeadPos_Z","HeadRot_X","HeadRot_Y","HeadRot_Z","HandPos_X","HandPos_Y","HandPos_Z","HandRot_X","HandRot_Y","HandRot_Z","RayCast_StartPos_X","RayCast_StartPos_Y","RayCast_StartPos_Z","RayCast_EndPos_X","RayCast_EndPos_Y","RayCast_EndPos_Z","Partner_HeadPos_X","Partner_HeadPos_Y","Partner_HeadPos_Z","Partner_HeadRot_X","Partner_HeadRot_Y","Partner_HeadRot_Z","Partner_HandPos_X","Partner_HandPos_Y","Partner_HandPos_Z","Partner_HandRot_X","Partner_HandRot_Y","Partner_HandRot_Z","Partner_RayCast_StartPos_X","Partner_RayCast_StartPos_Y","Partner_RayCast_StartPos_Z","Partner_RayCast_EndPos_X","Partner_RayCast_EndPos_Y","Partner_RayCast_EndPos_Z","RightPupil","LeftPupil","xHeadRot","yHeadRot","zHeadRot","xHandRot","yHandRot","zHandRot","ModTime","ActionEvent","cubeColor","sequenceType","sequenceNum","Size","GazeEvent","Phase","gazeDirX","gazeDirY","gazeDirZ","dir_mag","normX","normY","normZ","dotProd","theta_radians","degrees","delta_t","gaze_velocity","gaze_velocity_filt_bf","gaze_velocity_filt","gazeType","is_fixation","fixation_change","fixation_id"
638338370199450869,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","none","play_wall",1.635337,9.33561,-6.974102,-20.59891,3.792883,-13.64853,12.28297,7.425838,0.07772189,0.05594694,0.8302422,0.06481098,12.11583,6.895378,0.1897492,0.1736231,0.8574409,0.04780887,12.116,6.895113,0.1895918,4.093822,9.418609,-5.221197,-10.1445,5.057587,-0.5234451,0.01885788,-0.7934259,-0.09604737,-10.00877,4.588778,0.09881232,-0.7760533,0.03417188,-0.71838,-10.00877,4.588778,-0.71838,-0.2459395,5.246086,-2.781184,3.687958,3.538864,357.3642,112.6606,9.466287,356.905,119.6066,9.797213,63.0182865,"play_wall","none","none",0,1,"none","none",-10.647633,1.909772,-7.05182389,12.9130762318763,-0.82456208023585,0.147894426216247,-0.54609945479857,0.999794553146997,0.0202708602739799,1.16143474079845,0.0219968000000037,52.8001682425742,34.8547345562885,36.8518135242905,"fixation",TRUE,FALSE,178
638338370199550634,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.162534,8.907108,-5.171082,-20.73252,3.911696,-13.41101,12.28247,7.425891,0.07860383,0.05357306,0.8273737,0.06571545,12.11562,6.895411,0.1903303,0.1717658,0.855041,0.0472593,12.11581,6.895255,0.1899836,4.015419,9.389022,-5.117069,-10.14508,5.057981,-0.5246887,0.02099799,-0.7963213,-0.09652311,-10.00888,4.589455,0.1023876,-0.7812528,0.03328629,-0.7207108,-10.00888,4.589455,-0.7207108,-0.2879834,5.287963,-2.96042,3.713165,3.586243,357.1768,112.0422,9.312479,356.7386,118.9355,9.634173,63.028263,"play_wall","none","none",0,1,"none","none",-8.119936,1.481217,-5.24968583,9.78195102006178,-0.830093708642258,0.151423473391164,-0.536670631373376,0.999934022101014,0.011487264645071,0.658171782312412,0.0099765000000005,65.9722129316273,37.7361680989919,52.5854648873856,"fixation",TRUE,FALSE,178
638338370199660615,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.136159,8.907108,-5.174034,-20.74869,3.902268,-13.38826,12.28189,7.425905,0.07959104,0.05087852,0.8240941,0.06673796,12.11483,6.895846,0.1913061,0.1723717,0.851494,0.04770982,12.11506,6.895768,0.1906706,3.949414,9.376847,-5.021477,-10.14565,5.058376,-0.5259285,0.02313771,-0.7991937,-0.09699608,-10.00899,4.590132,0.1059543,-0.7863825,0.03239749,-0.7230453,-10.00899,4.590132,-0.7230453,-0.333404,5.328899,-3.13909,3.704544,3.602219,356.9623,111.343,9.140388,356.5697,118.146,9.465152,63.0392611,"play_wall","none","none",0,1,"none","none",-8.145731,1.481203,-5.25362504,9.80548172771155,-0.830732362386554,0.151058667093727,-0.535784491357786,0.999999336896817,0.00115161039995905,0.0659824155610262,0.0109980999999948,5.99943768115014,40.1260735095071,52.5854648873856,"fixation",TRUE,FALSE,178
638338370199780621,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.333181,8.865347,-4.920809,-20.89508,3.917727,-13.15468,12.28121,7.425897,0.08090755,0.04790977,0.8199821,0.06797695,12.11449,6.895555,0.1928809,0.1741377,0.8476018,0.04786313,12.11482,6.895655,0.1918773,3.88503,9.407492,-4.903333,-10.14623,5.058771,-0.5271759,0.02527681,-0.802043,-0.09746624,-10.0091,4.590811,0.109512,-0.7914417,0.0315056,-0.7253799,-10.0091,4.590811,-0.7253799,-0.3821876,5.368878,-3.317123,3.762589,3.629974,356.72,110.4815,8.96426,356.3689,117.3189,9.277523,63.0512617,"play_wall","none","none",0,1,"none","none",-7.948029,1.43945,-5.00171655,9.50054470721994,-0.836586663705702,0.151512365275866,-0.526466292632563,0.999939346243271,0.0110140246854219,0.631057129927579,0.0120006000000004,52.5854648873856,42.1956180189585,52.5854648873856,"fixation",TRUE,FALSE,178
638338370199880623,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.344063,8.865347,-4.806503,-21.01668,3.946339,-12.95045,12.28056,7.425849,0.08231229,0.04493531,0.8154246,0.06895957,12.11437,6.895396,0.1944107,0.1759944,0.8438853,0.04729838,12.11456,6.895394,0.1935057,3.823035,9.444529,-4.78169,-10.14681,5.059166,-0.5284157,0.02741529,-0.8048689,-0.09793358,-10.00921,4.591488,0.1130604,-0.7964298,0.03061068,-0.7277145,-10.00921,4.591488,-0.7277145,-0.4343126,5.407884,-3.494449,3.68161,3.687805,356.5046,109.5418,8.777152,356.1243,116.4748,9.087843,63.0612619,"play_wall","none","none",0,1,"none","none",-7.936497,1.439498,-4.88881529,9.43189557102658,-0.841453018667825,0.15262022243142,-0.518327970574413,0.999954429477992,0.00954681812172633,0.546992386153931,0.0100002000000003,54.6981446524981,44.0717054371394,52.8001682425742,"fixation",TRUE,FALSE,178
638338370199990961,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.292343,8.933028,-4.839153,-20.993,4.094991,-12.94251,12.27993,7.425724,0.08393323,0.04201053,0.8099176,0.06984381,12.11478,6.894663,0.1968015,0.1786013,0.839292,0.04579458,12.11448,6.895233,0.1951627,3.764154,9.469756,-4.667336,-10.14738,5.059561,-0.5296555,0.02955297,-0.8076715,-0.09839808,-10.00932,4.592167,0.116599,-0.8013462,0.02971289,-0.7300491,-10.00932,4.592167,-0.7300491,-0.4897651,5.445901,-3.670996,3.620331,3.620483,356.3115,108.4283,8.597825,355.9142,115.4877,8.887613,63.0722957,"play_wall","none","none",0,1,"none","none",-7.987587,1.507304,-4.92308623,9.50317259966379,-0.840517934008964,0.158610609687688,-0.518046597425177,0.999981580853176,0.00606946511128279,0.347754734778405,0.0110337999999999,31.5172229674644,45.8450002134087,52.8001682425742,"fixation",TRUE,FALSE,178
638338370200090628,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.334535,8.976375,-4.664984,-21.14085,4.262061,-12.64439,12.27917,7.425534,0.08571085,0.03922925,0.8040195,0.07058191,12.11513,6.894383,0.1994045,0.1809598,0.8342087,0.04317216,12.11501,6.894557,0.1974882,3.693349,9.490201,-4.528847,-10.14796,5.059956,-0.530899,0.03168985,-0.8104507,-0.09885971,-10.00943,4.592844,0.1201272,-0.8061903,0.02881231,-0.7323837,-10.00943,4.592844,-0.7323837,-0.5485246,5.482913,-3.846699,3.768616,3.648941,356.1423,107.2562,8.428382,355.7227,114.3586,8.698002,63.0822624,"play_wall","none","none",0,1,"none","none",-7.944635,1.550841,-4.75069485,9.38570373751071,-0.846461301377822,0.165234386613115,-0.506162881640241,0.999889789631352,0.0148467096081891,0.850653800205562,0.00996669999999966,85.3495941691423,47.7113294744833,54.6981446524981,"fixation",TRUE,FALSE,178
638338370200190621,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.204849,8.986506,-4.650979,-21.24682,4.242315,-12.47235,12.27831,7.425283,0.08759341,0.03666081,0.7976463,0.07115648,12.11543,6.894095,0.2017959,0.1818838,0.8296547,0.04051427,12.11529,6.894342,0.1997603,3.610481,9.493419,-4.373321,-10.14853,5.06035,-0.5321426,0.0338261,-0.8132066,-0.09931853,-10.00955,4.593523,0.1236449,-0.8109614,0.02790904,-0.7347183,-10.00955,4.593523,-0.7347183,-0.6105677,5.518906,-4.021483,3.859573,3.630402,356.0042,106.0119,8.27404,355.5464,113.2556,8.520964,63.0922617,"play_wall","none","none",0,1,"none","none",-8.073461,1.561223,-4.73857241,9.49064056105083,-0.850676089571143,0.164501330543187,-0.499288997356711,0.99996722395207,0.00809644699557381,0.463892241897755,0.00999930000000404,46.3924716627731,50.0987660028916,52.5854648873856,"fixation",TRUE,FALSE,178
638338370200290619,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.204849,9.009624,-4.588408,-21.30514,4.316053,-12.34745,12.27757,7.425029,0.08965734,0.03427488,0.7907792,0.071683,12.11629,6.893816,0.2049669,0.1813676,0.8249623,0.03737475,12.11582,6.894037,0.2025028,3.530968,9.480621,-4.225807,-10.14911,5.060743,-0.5333862,0.03595978,-0.8159368,-0.09977412,-10.00966,4.5942,0.1271515,-0.8156592,0.02700317,-0.7370529,-10.00966,4.5942,-0.7370529,-0.6758665,5.553867,-4.195292,3.79631,3.5466,355.8846,104.6946,8.139566,355.4028,112.0625,8.361159,63.1022615,"play_wall","none","none",0,1,"none","none",-8.072721,1.584595,-4.67806534,9.46382908674789,-0.853007902615672,0.167436984065878,-0.494309998323052,0.999980577077472,0.00623265359277185,0.357104746032877,0.00999979999999567,35.7111888270796,53.7340124478871,54.6981446524981,"fixation",TRUE,FALSE,178
638338370200400954,"nuP15",21,"m","Right","Loom","c","comp",2,"playing","Network Blue Cube(Clone)85","play_wall",4.042468,8.969821,-4.566825,-21.4554,4.158079,-12.13913,12.27681,7.424726,0.09174731,0.0322659,0.7835116,0.07207485,12.11786,6.892621,0.2079507,0.1802352,0.8210716,0.03511197,12.1165,6.893805,0.2051934,3.441637,9.447412,-4.06398,-10.14968,5.061136,-0.5346222,0.03809056,-0.8186409,-0.1002264,-10.00977,4.594879,0.1306481,-0.8202846,0.02609446,-0.7393875,-10.00977,4.594879,-0.7393875,-0.7444078,5.587782,-4.368054,3.848862,3.597229,355.804,103.3254,8.035185,355.2609,110.9551,8.224471,63.113295,"play_wall","none","none",0,1,"none","none",-8.234342,1.545095,-4.65857231,9.58613596291476,-0.858984478402523,0.161180167481184,-0.485969772181649,0.999927786708,0.0120178335105344,0.688571139044508,0.0110335000000035,62.4073176276152,59.435359024164,54.6981446524981,"fixation",TRUE,FALSE,178
